and	O
various	O
job	O
smoke	O
test	O
of	O
the	O
job	O
run	O
the	O
various	O
database	O
update	O
give	O
by	O
the	O
se	O
team	O
in	O
all	O
the	O
3	O
environment	O
resolve	O
web	O
application	O
issue	O
coordinate	O
with	O
business	O
team	O
and	O
implement	O
there	O
requirement	O
on	O
database	O
handle	O
the	O
store	O
and	O
instal	O
new	O
dll	O
and	O
web	O
application	O
file	O
like	O
html	O
xml	O
etc	O
at	O
give	O
location	O
in	O
all	O
3	O
environment	O
update	O
password	O
when	O
there	O
is	O
a	O
password	O
expiry	O
give	O
real	O
time	O
support	O
to	O
customer	O
when	O
they	O
face	O
any	O
om	O
application	O
relate	O
issue	O
dba	O
task	O
for	O
more	O
than	O
30	O
database	O
monitor	O
and	O
administration	O
of	O
user	O
access	O
to	O
web	O
application	O
administrative	O
task	O
like	O
permission	O
login	O
for	O
various	O
tool	O
be	O
website	O
too	O
monitor	O
database	O
growth	O
create	O
report	O
use	O
sql	O
script	O
query	O
the	O
database	O
activity	O
involve	O
the	O
below	O
itil	O
process	O
incident	O
management	O
work	O
on	O
the	O
level	O
2	O
incident	O
to	O
make	O
sure	O
that	O
the	O
response	O
time	O
to	O
the	O
user	O
is	O
minimized	O
analyse	O
troubleshoot	O
and	O
provide	O
the	O
work	O
around	O
to	O
the	O
incident	O
and	O
resolve	O
the	O
issue	O
within	O
give	O
sla	O
service	O
level	O
agreement	O
change	O
management	O
work	O
on	O
the	O
rfc	O
raise	O
by	O
the	O
user	O
follow	O
up	O
with	O
the	O
user	O
in	O
all	O
the	O
11	O
stage	O
with	O
all	O
the	O
approval	O
of	O
rfc	O
then	O
testing	O
the	O
change	O
in	O
dev	O
and	O
acceptance	O
finally	O
implement	O
the	O
change	O
in	O
production	O
problem	O
management	O
identify	O
the	O
frequently	O
fail	O
problem	O
with	O
the	O
prod	O
job	O
and	O
report	O
and	O
handle	O
the	O
issue	O
as	O
part	O
error	O
handle	O
and	O
correction	O
task	O
computer	O
proficiency	O
platform	O
win	O
9x	O
nt	O
xp	O
vista	O
x64	O
x86	O
linux	O
language	O
sql	O
pl	O
unix	O
sap	O
system	O
pmo	O
ibm	O
filenet	O
application	O
ms	O
database	O
ms	O
work	O
knowledge	O
of	O
sql	O
server	O
education	O
certificate	B-Degree
in	I-Degree
msc	I-Degree
chemistry	I-Degree
acharya	B-College Name
nagarjuna	I-College Name
university	I-College Name
mba	B-Degree
acharya	B-College Name
nagarjuna	I-College Name
university	I-College Name
pune	O
maharashtra	O
secondary	O
school	O
of	O
education	O

shivasai	B-Name
mantri	I-Name
microsoft	B-Designation
dynamic	I-Designation
ax	I-Designation
technical	I-Designation
consultant	I-Designation
hyderabad	O
telangana	O
email	O
me	O
on	O
indeed	O
indeed.com/r/shivasai-mantri	O
eb5df334d3959e42	O
achieve	O
challenge	O
organizational	O
goal	O
by	O
apply	O
creative	O
problem	O
solve	O
skill	O
to	O
benefit	O
mutual	O
growth	O
and	O
success	O
willing	O
to	O
relocate	O
anywhere	O
work	O
experience	O
microsoft	B-Designation
dynamic	I-Designation
ax	I-Designation
technical	I-Designation
consultant	I-Designation
indian	B-College Name
terrain	I-College Name
fashions	I-College Name
limited	I-College Name
october	O
2016	O
to	O
present	O
develop	O
the	O
new	O
module	O
and	O
menu	O
and	O
customize	O
the	O
exist	O
module	O
in	O
ax	O
as	O
per	O
the	O
company	O
requirement	O
microsoft	B-Designation
dynamic	I-Designation
ax	I-Designation
technical	I-Designation
consultant	I-Designation
aba	O
technology	O
service	O
develop	O
the	O
new	O
module	O
and	O
menu	O
and	O
customize	O
the	O
exist	O
module	O
in	O
ax	O
as	O
per	O
the	O
company	O
requirement	O
education	O
be	B-Degree
in	I-Degree
computer	I-Degree
science	I-Degree
sreenidhi	B-College Name
institute	I-College Name
of	I-College Name
science	I-College Name
and	I-College Name
technology	I-College Name
hyderabad	O
telangana	O
august	O
2011	O
to	O
june	O
2015	O
narayana	O
junior	O
college	O
hyderabad	O
telangana	O
ssc	O
vamshi	O
high	O
school	O
bodhan	O
andhra	O
pradesh	O
skill	O
asp.net	B-Skills
dynamic	I-Skills
ax	I-Skills
technical	I-Skills
consultant	I-Skills
sql	I-Skills
x++	I-Skills
https://www.indeed.com/r/shivasai-mantri/eb5df334d3959e42?isid=rex-download&ikw=download-top&co=in	O
https://www.indeed.com/r/shivasai-mantri/eb5df334d3959e42?isid=rex-download&ikw=download-top&co=in	O

prasanna	B-Name
ignatius	I-Name
microsoft	B-Companies worked at
backup	B-Designation
administrator	I-Designation
chennai	O
tamil	O
nadu	O
email	O
me	O
on	O
indeed	O
indeed.com/r/prasanna	B-Email Address
ignatius/1404633e9449f641	I-Email Address
system	O
engineering	O
professional	O
with	O
08	O
year	O
09	O
month	O
of	O
experience	O
in	O
wipro	O
infotech	O
from	O
june	O
2008	O
to	O
may	O
2014	O
and	O
hcl	O
technology	O
from	O
may	O
2015	O
to	O
april	O
2018	O
mostly	O
as	O
a	O
backup	B-Designation
administrator	O
have	O
experience	O
in	O
helpdesk	O
user	O
lifecycle	O
management	O
ulm	O
otherwise	O
know	O
as	O
access	O
management	O
team	O
desktop	O
support	O
remote	O
support	O
datum	O
center	O
operation	O
and	O
backup	O
management	O
07	O
year	O
06	O
month	O
of	O
experience	O
in	O
datum	O
protection	O
manager	O
dpm	O
and	O
05	O
year	O
in	O
emc	O
legato	O
networker	O
have	O
hand	O
on	O
experience	O
in	O
sun	O
solaris	O
9	O
microsoft	O
window	O
server	O
2000	O
2003	O
2008	O
r2.	O
expertise	O
in	O
concept	O
of	O
end	O
program	O
plan	O
and	O
implementation	O
from	O
scope	O
management	O
to	O
activity	O
sequence	O
risk	O
analysis	O
to	O
quality	O
management	O
in	O
adherence	O
to	O
quality	O
guideline	O
and	O
norm	O
technical	O
support	O
troubleshoot	O
debug	O
impact	O
analysis	O
a	O
technology	O
drive	O
professional	O
with	O
08+	O
year	O
of	O
experience	O
in	O
the	O
area	O
of	O
system	O
implementation	O
and	O
maintenance	O
an	O
effective	O
team	O
player	O
with	O
people	O
management	O
demonstrate	O
strong	O
analytical	O
problem	O
solve	O
co	O
skill	O
and	O
ability	O
to	O
follow	O
through	O
with	O
project	O
from	O
inception	O
to	O
completion	O
highly	O
self	O
and	O
goal	O
professional	O
commit	O
to	O
pursue	O
a	O
long	O
career	O
posses	O
strong	O
communication	O
collaboration	O
team	O
build	O
skill	O
with	O
proficiency	O
at	O
grasp	O
new	O
technical	O
concept	O
quickly	O
utilize	O
the	O
same	O
in	O
a	O
productive	O
manner	O
maintain	O
project	O
workbook	O
and	O
responsible	O
for	O
internal	O
quality	O
audit	O
for	O
the	O
account	O
experience	O
backup	B-Designation
administrator	I-Designation
familiar	O
with	O
formulate	O
organizational	O
archive	O
policy	O
ready	O
to	O
apply	O
learn	O
skill	O
to	O
any	O
corporate	O
decision	O
make	O
process	O
in	O
regard	O
to	O
protect	O
datum	O
can	O
research	O
problem	O
solve	O
and	O
communicate	O
the	O
well	O
way	O
to	O
perform	O
and	O
coordinate	O
task	O
throughout	O
the	O
organization	O
work	O
experience	O
backup	B-Designation
administrator	I-Designation
hcl	O
may	O
2015	O
to	O
april	O
2018	O
mostly	O
work	O
as	O
a	O
backup	B-Designation
administrator	I-Designation
microsoft	B-Companies worked at
backup	B-Designation
administrator	I-Designation
hcl	O
technology	O
hyderabad	O
telangana	O
may	O
2015	O
to	O
november	O
2017	O
https://www.indeed.com/r/prasanna-ignatius/1404633e9449f641?isid=rex-download&ikw=download-top&co=in	O
https://www.indeed.com/r/prasanna-ignatius/1404633e9449f641?isid=rex-download&ikw=download-top&co=in	O
datum	O
use	O
symantec	O
backup	O
exec	O
move	O
300+	O
asset	O
successfully	O
from	O
one	O
location	O
to	O
another	O
which	O
include	O
server	O
and	O
storage	O
aditya	O
birla	O
financial	O
service	O
group	O
mumbai	O
maharashtra	O
february	O
2014	O
to	O
march	O
2014	O
location	O
mumbai	O
tata	O
aia	O
life	O
insurance	O
company	O
helpdesk	O
mumbai	O
maharashtra	O
september	O
2008	O
to	O
december	O
2013	O
ulm	O
otherwise	O
know	O
as	O
access	O
management	O
team	O
desktop	O
support	O
remote	O
support	O
datum	O
center	O
operation	O
and	O
backup	O
management	O
duration	O
september	O
2008	O
december	O
2013	O
location	O
mumbai	O
program	O
description	O
tata	O
aia	O
life	O
insurance	O
company	O
limit	O
tata	O
aia	O
life	O
is	O
a	O
joint	O
venture	O
company	O
form	O
by	O
tata	O
son	O
and	O
aia	O
group	O
limit	O
aia	O
.	O
tata	O
aia	O
life	O
combine	O
tata	O
pre	O
eminent	O
leadership	O
position	O
in	O
india	O
and	O
aia	O
presence	O
as	O
the	O
large	O
independent	O
list	O
pan	O
asia	O
life	O
insurance	O
group	O
in	O
the	O
world	O
span	O
17	O
market	O
in	O
asia	O
pacific	O
tata	O
son	O
hold	O
a	O
majority	O
stake	O
74	O
per	O
cent	O
in	O
the	O
company	O
and	O
aia	O
hold	O
26	O
per	O
cent	O
through	O
an	O
aia	O
group	O
company	O
tata	O
aia	O
life	O
insurance	O
company	O
limit	O
be	O
license	O
to	O
operate	O
in	O
india	O
on	O
february	O
12	O
2001	O
and	O
start	O
operation	O
on	O
april	O
1	O
2001.	O
wipro	O
infotech	O
mumbai	O
maharashtra	O
august	O
2008	O
to	O
september	O
2008	O
location	O
mumbai	O
education	O
ms	B-Degree
in	I-Degree
system	I-Degree
engineering	I-Degree
in	I-Degree
system	I-Degree
engineering	I-Degree
bits	B-Companies worked at
pilani	I-Companies worked at
pilani	O
rajasthan	O
2008	O
to	O
2012	O
b.sc	B-Degree
in	I-Degree
computer	I-Degree
science	I-Degree
bishop	B-College Name
ambrose	I-College Name
college	I-College Name
bharathiar	I-College Name
university	I-College Name
coimbatore	O
tamil	O
nadu	O
2005	O
to	O
2008	O
hsc	O
state	O
board	O
2004	O
to	O
2005	O
skill	O
microsoft	B-Skills
dpm	I-Skills
emc	I-Skills
legato	I-Skills
networker	I-Skills
symantec	I-Skills
backup	I-Skills
exec	I-Skills
additional	O
information	O
skill	O
set	O
wide	O
experience	O
with	O
emc	O
legato	O
networker	O
microsoft	O
datum	O
protection	O
manager	O
backup	O
restoration	O
provide	O
technical	O
functional	O
and	O
operational	O
support	O
to	O
user	O
in	O
the	O
implementation	O
and	O
use	O
of	O
software	O
application	O
installation	O
configuration	O
troubleshoot	O
of	O
backup	O
library	O
and	O
server	O
provide	O
support	O
for	O
the	O
process	O
such	O
as	O
incident	O
request	O
provide	O
train	O
troubleshoot	O
technical	O
advice	O
and	O
direction	O
to	O
other	O
member	O
of	O
the	O
team	O
manage	O
the	O
backup	O
infrastructure	O
to	O
ensure	O
all	O
service	O
level	O
agreement	O
be	O
meet	O
manage	O
and	O
create	O
different	O
type	O
of	O
the	O
policy	O
for	O
the	O
backup	O
job	O
monitor	O
daily	O
backup	O
status	O
handle	O
tape	O
change	O
troubleshoot	O
of	O
tape	O
library	O
and	O
drive	O
restoration	O
of	O
miss	O
file	O
and	O
other	O
backup	O
relate	O
activity	O
scheduling	O
the	O
backup	O
as	O
per	O
the	O
change	O
requirement	O
by	O
override	O
the	O
schedule	O
as	O
and	O
when	O
require	O
dr	O
restoration	O
on	O
a	O
monthly	O
basis	O
for	O
mission	O
critical	O
server	O
and	O
check	O
the	O
datum	O
integrity	O
create	O
and	O
maintain	O
process	O
and	O
procedure	O
run	O
book	O
for	O
datum	O
center	O
process	O
maintain	O
backup	O
datum	O
for	O
a	O
247	O
office	O
work	O
with	O
offsite	O
storage	O
vendor	O
for	O
tape	O
strong	O
ability	O
to	O
organize	O
and	O
schedule	O
task	O
as	O
per	O
realistic	O
action	O
plan	O
superior	O
ability	O
to	O
work	O
independently	O
in	O
a	O
demand	O
environment	O
report	O
generation	O
daily	O
weekly	O
and	O
monthly	O
report	O
on	O
major	O
incident	O
technical	O
skill	O
in	O
knowledge	O
in	O
configuration	O
installation	O
and	O
troubleshoot	O
of	O
microsoft	O
datum	O
protection	O
manager	O
have	O
knowledge	O
in	O
instal	O
dpm	O
and	O
central	O
console	O
upgrade	O
repair	O
and	O
uninstalling	O
experience	O
in	O
dpm	O
protection	O
agent	O
and	O
set	O
up	O
protection	O
for	O
computer	O
server	O
and	O
workload	O
experience	O
in	O
troubleshoot	O
dpm	O
error	O
and	O
issue	O
in	O
troubleshoot	O
of	O
backup	O
and	O
restore	O
failure	O
on	O
window	O
perform	O
datum	O
restoration	O
for	O
server	O
file	O
system	O
and/or	O
database	O
from	O
the	O
tape	O
disk	O
library	O
upon	O
customer	O
request	O
in	O
a	O
calm	O
and	O
control	O
fashion	O
while	O
maintain	O
consistent	O
communication	O
with	O
the	O
customer	O
perform	O
an	O
analysis	O
of	O
cpu	O
utilization	O
for	O
critical	O
platform	O
perform	O
eod	O
activity	O
on	O
sql	O
window	O
base	O
platform	O
perform	O
sql	O
oracle	O
db	O
backup	O
and	O
restoration	O

pankaj	B-Name
bhosale	I-Name
microsoft	B-Designation
sql	I-Designation
dhule	O
maharashtra	O
email	O
me	O
on	O
indeed	O
indeed.com/r/pankaj-bhosale/2d6f2e970b9a7ff6	B-Email Address
work	O
experience	O
microsoft	B-Designation
sql	I-Designation
technical	O
expertise	O
environment	O
window	O
7	O
window	O
xp	O
linux	O
language	O
c	O
c++	O
c#.net.	O
web	O
technology	O
asp.net	O
3.5	O
ajax	O
database	O
microsoft	B-Designation
sql	I-Designation
2005/8	O
mysql	O
ms	O
script	O
language	O
html	O
javascript	O
jquery	O
integrate	O
development	O
environment	O
visual	O
studio	O
2008/2010.	O
jr	B-Designation
developer	I-Designation
softzel	B-Companies worked at
technologies	I-Companies worked at
pvt.	I-Companies worked at
ltd	I-Companies worked at
pune	O
maharashtra	O
database	O
design	O
user	O
side	O
cod	O
user	O
side	O
design	O
technology	O
use	O
asp.net	O
c#.net	O
sql	O
server	O
2005	O
responsibility	O
can	O
get	O
online	O
help	O
to	O
designer	O
engineer	O
and	O
vaasthu	O
expert	O
for	O
the	O
construction	O
of	O
new	O
house	O
or	O
building	O
develop	O
this	O
site	O
to	O
get	O
the	O
list	O
of	O
contractor	O
engineer	O
and	O
hardware	O
dealer	O
grocery	O
shop	O
system	O
pune	O
maharashtra	O
pune	O
technology	O
use	O
microsoft	O
visual	O
studio	O
.net	O
2008	O
responsibility	O
maintain	O
daily	O
purchase	O
sale	O
activity	O
of	O
mall	O
maintain	O
daily	O
stock	O
of	O
mall	O
generate	O
yearly	O
report	O
on	O
sale	O
purchase	O
stock	O
employee	O
salary	O
activity	O
maintain	O
communication	O
with	O
the	O
customer	O
throughout	O
the	O
problem	O
resolution	O
process	O
of	O
action	O
take	O
education	O
mca	B-Degree
rcpet's	B-College Name
i.m.r.d	I-College Name
college	I-College Name
jalgaon	O
maharashtra	O
2014	B-Graduation Year
m.d.	B-Degree
palesh	B-College Name
commerce	I-College Name
college	I-College Name
dhule	O
maharashtra	O
2010	O
https://www.indeed.com/r/pankaj-bhosale/2d6f2e970b9a7ff6?isid=rex-download&ikw=download-top&co=in	O
hsc	O
jai	O
hind	O
college	O
dhule	O
maharashtra	O
2007	O
ssc	O
in	O
dot	O
net	O
framework	O
ram	O
chandra	O
keshav	O
citale	O
high	O
school	O
jalgaon	O
maharashtra	O
2005	O

vinay	B-Name
singhal	I-Name
new	B-Location
delhi	O
delhi	O
email	O
me	O
on	O
indeed	O
indeed.com/r/vinay-singhal/c15261079a9b5ae7	B-Email Address
to	O
work	O
in	O
a	O
challenge	O
atmosphere	O
that	O
provide	O
me	O
an	O
opportunity	O
for	O
learn	O
and	O
growth	O
where	O
my	O
professional	O
skill	O
combine	O
with	O
knowledge	O
will	O
make	O
effective	O
contribution	O
to	O
the	O
growth	O
of	O
the	O
company	O
willing	O
to	O
relocate	O
anywhere	O
work	O
experience	O
customer	B-Designation
care	I-Designation
associate	I-Designation
microsoft	I-Designation
convergys	B-Companies worked at
gurgaon	O
delhi	O
ncr	O
april	O
2018	O
to	O
present	O
i	O
am	O
handle	O
us	O
uk	O
and	O
eu	O
client	O
for	O
the	O
any	O
issue	O
face	O
by	O
then	O
relate	O
to	O
microsoft	O
product	O
additional	O
information	O
skill	O
smart	I-Skills
work	I-Skills
fast	I-Skills
and	I-Skills
keen	I-Skills
learner	I-Skills
work	I-Skills
well	I-Skills
within	I-Skills
a	I-Skills
team	I-Skills
and	I-Skills
also	I-Skills
independently	I-Skills
flexible	I-Skills
and	I-Skills
high	I-Skills
adaptability	I-Skills
to	I-Skills
new	I-Skills
approach	I-Skills
people	I-Skills
and	I-Skills
environment	I-Skills
professional	I-Skills
approach	I-Skills
and	I-Skills
positive	I-Skills
attitude	I-Skills
hard	I-Skills
work	I-Skills
with	I-Skills
abstract	I-Skills
think	I-Skills
good	I-Skills
personal	I-Skills
skill	I-Skills
like	I-Skills
photography	I-Skills
software	I-Skills
issue	I-Skills
good	I-Skills
communication	I-Skills
skill	I-Skills
https://www.indeed.com/r/vinay-singhal/c15261079a9b5ae7?isid=rex-download&ikw=download-top&co=in	O

pawan	B-Name
nag	I-Name
microsoft	B-Designation
certify	B-Designation
system	I-Designation
engineer	I-Designation
delhi	O
delhi	B-Location
email	O
me	O
on	O
indeed	O
indeed.com/r/pawan-nag/e14493f28cb72022	B-Email Address
work	O
experience	O
microsoft	B-Designation
certify	B-Designation
system	I-Designation
engineer	I-Designation
mcsa	O
2000	O
to	O
2000	O
corporate	O
training	O
in	O
india	O
education	O
amie	B-Degree
sec	I-Degree
a	I-Degree
train	O
program	O
2018	O
links	O
https://mcp.microsoft.com/anonymous//transcript/validate	O
additional	O
information	O
skill	O
summary	O
operate	B-Skills
system	I-Skills
window	O
server	O
2000	O
2003	O
2008	O
2012	O
2012r2.	O
exchange	O
2003	O
2007	O
2010	O
2013	O
date	O
...	O
name	O
pawan	B-Name
nag	I-Name
https://www.indeed.com/r/pawan-nag/e14493f28cb72022?isid=rex-download&ikw=download-top&co=in	O
https://mcp.microsoft.com/anonymous//transcript/validate	O

shivam	B-Name
sharma	I-Name
l1	B-Designation
analyst	I-Designation
in	I-Designation
microsoft	I-Designation
project	I-Designation
hcl	B-Companies worked at
technologies	I-Companies worked at
ghaziabad	O
uttar	O
pradesh	O
email	O
me	O
on	O
indeed	O
indeed.com/r/shivam	B-Email Address
sharma/8e4755830666f3b6	I-Email Address
work	O
experience	O
l1	O
analyst	O
in	O
microsoft	O
project	O
hcl	O
technology	O
noida	O
uttar	O
pradesh	O
september	O
2016	O
to	O
present	O
learning	O
learn	O
to	O
work	O
on	O
different	O
field	O
such	O
as	O
network	O
server	O
sql	O
server	O
and	O
some	O
integration	O
software	O
tool	O
such	O
as	O
microsoft	O
service	O
now	O
snow	O
work	O
as	O
l1	O
analyst	O
in	O
it	O
command	O
center	O
team	O
for	O
monitor	O
network	O
and	O
server	O
issue	O
handson	O
experience	O
in	O
monitor	O
tool	O
service	O
now	O
snow	O
work	O
on	O
user	O
request	O
mail	O
regard	O
server	O
and	O
network	O
break	O
fix	O
issue	O
communicate	O
and	O
coordinate	O
with	O
different	O
track	O
team	O
for	O
proper	O
resolution	O
of	O
issue	O
work	O
on	O
gmo	O
sql	O
server	O
for	O
troubleshoot	O
issue	O
like	O
job	O
failure	O
disk	O
space	O
issue	O
work	O
on	O
troubleshoot	O
server	O
issue	O
like	O
rpd	O
connectivity	O
disc	O
space	O
servicesspn	O
creation	O
and	O
deletion	O
knowledge	O
of	O
dhcp	O
dora	O
process	O
active	O
directory	O
dns	O
fsmo	O
role	O
forest	O
and	O
domain	O
portion	O
static	O
and	O
dynamic	O
ip	O
trust	O
relation	O
document	O
new	O
process	O
education	O
bachelor	B-Degree
of	I-Degree
technology	I-Degree
in	I-Degree
computer	I-Degree
science	I-Degree
engineering	I-Degree
indraprastha	B-College Name
engineering	I-College Name
college	I-College Name
uttar	I-College Name
pradesh	I-College Name
technical	I-College Name
university	I-College Name
ghaziabad	O
uttar	O
pradesh	O
2016	O
greenfield	O
public	O
school	O
new	O
delhi	O
delhi	O
2010	O
skill	O
sql	B-Skills
1	I-Skills
year	I-Skills
html	I-Skills
less	I-Skills
than	I-Skills
1	I-Skills
year	I-Skills
incident	I-Skills
management	I-Skills
less	I-Skills
than	I-Skills
1	I-Skills
year	I-Skills
it	I-Skills
infrastructure	I-Skills
less	I-Skills
than	I-Skills
1	I-Skills
year	I-Skills
ms	I-Skills
office	I-Skills
less	I-Skills
than	I-Skills
1	I-Skills
year	I-Skills
additional	O
information	O
core	O
competency	O
professional	O
communication	O
incident	O
management	O
https://www.indeed.com/r/shivam-sharma/8e4755830666f3b6?isid=rex-download&ikw=download-top&co=in	O
https://www.indeed.com/r/shivam-sharma/8e4755830666f3b6?isid=rex-download&ikw=download-top&co=in	O
network	O
and	O
server	O
monitor	O
understand	O
of	O
it	O
infrastructure	O
understand	O
of	O
l1	O
network	O
and	O
server	O
troubleshoot	O
ms	O
office	O
html	O
sql	O
window	O
os	O
personal	O
trait	O
ability	O
to	O
produce	O
the	O
well	O
result	O
in	O
pressure	O
situation	O
good	O
time	O
management	O
ability	O
to	O
work	O
in	O
team	O
as	O
well	O
as	O
individual	O
analytical	O
and	O
critical	O
think	O
good	O
presentation	O
skill	O

gaikwad	B-Name
dilip	I-Name
microsoft	B-Designation
dainamic	I-Designation
software	I-Designation
billing	I-Designation
operator	I-Designation
shreenath	B-Companies worked at
engence	I-Companies worked at
coffeeday	I-Companies worked at
pune	O
maharashtra	O
email	O
me	O
on	O
indeed	O
indeed.com/r/gaikwad-dilip/6cc87ee90de2b0fe	O
as	O
i	O
am	O
the	O
fresher	O
in	O
this	O
field	O
i	O
will	O
know	O
about	O
the	O
nature	O
of	O
my	O
work	O
moreover	O
i	O
will	O
attempt	O
to	O
know	O
about	O
the	O
various	O
process	O
which	O
form	O
my	O
job	O
by	O
do	O
so	O
i	O
will	O
be	O
able	O
to	O
do	O
my	O
job	O
more	O
proficiently	O
on	O
the	O
other	O
hand	O
i	O
shall	O
implement	O
my	O
knowledge	O
into	O
the	O
practical	O
world	O
a	O
growth	O
orient	O
profile	O
in	O
a	O
company	O
where	O
my	O
skill	O
knowledge	O
is	O
effectively	O
use	O
for	O
the	O
success	O
of	O
the	O
organization	O
work	O
experience	O
microsoft	B-Designation
dainamic	I-Designation
software	I-Designation
billing	I-Designation
operator	I-Designation
shreenath	O
engence	O
coffeeday	O
may	O
2017	O
to	O
present	O
daily	O
generate	O
e	O
bill	O
daily	O
communication	O
sale	O
team	O
customer	O
fix	O
cost	O
fix	O
transport	O
mass	O
cargo	O
extra	O
vehicle	O
handle	O
claim	O
monthly	O
attend	O
meeting	O
warehouse	O
management	O
system	O
education	O
b.com	B-Degree
pune	B-Companies worked at
univercity	I-Companies worked at
skill	O
tally	B-Skills
microsoft	I-Skills
dynamic	I-Skills
oparater	I-Skills
micit	I-Skills
https://www.indeed.com/r/gaikwad-dilip/6cc87ee90de2b0fe?isid=rex-download&ikw=download-top&co=in	O

moumita	B-Name
mitra	I-Name
email	O
me	O
on	O
indeed	O
indeed.com/r/moumita-mitra/d63c4dc9837860db	B-Email Address
work	O
experience	O
international	O
math	O
olympiad	O
2017	O
to	O
2017	O
3.	O
teach	O
with	O
technology	O
2016	O
4.	O
educator	O
community	O
contributor	O
certify	O
microsoft	O
innovative	O
educator	O
international	O
math	O
olympiad	O
allahabad	O
uttar	O
pradesh	O
2017	O
to	O
2017	O
6.	O
problem	O
base	O
learn	O
co	O
certificate	O
1.	O
junior	O
diploma	O
in	O
vocal	O
from	O
prayag	O
sangit	O
samiti	O
allahabad	O
2.	O
chitra	O
bhushan	O
part	O
i	O
1st	O
year	O
from	O
pracheen	O
kala	O
kendra	O
chandigarh	O
3.	O
certificate	O
in	O
kathak	O
dance	O
from	O
prayag	O
sangit	O
samiti	O
allahabad	O
activity	O
dissertation	O
review	O
work	O
1.glucagon	O
like	O
peptide	O
1:incretin	O
base	O
therapy	O
for	O
type	O
2	O
diabete	O
a	O
focus	O
on	O
exenatide	O
2.targeting	O
antigen	O
specific	O
t	O
cell	O
for	O
gene	O
therapy	O
of	O
multiple	O
sclerosis	O
3.to	O
see	O
the	O
role	O
of	O
synthetic	O
block	O
peptide	O
that	O
compete	O
with	O
autoantigen	O
for	O
bind	O
to	O
mhc	O
molecule	O
as	O
immunotherapy	O
of	O
hashimoto	O
thyroiditis	O
cu	O
zoology	O
2013	O
to	O
2013	O
4.	O
participate	O
in	O
poster	O
presentation	O
on	O
the	O
topic	O
neurotoxin	O
and	O
its	O
medicinal	O
value	O
with	O
special	O
emphasis	O
on	O
snake	O
neurotoxic	O
venom	O
in	O
a	O
one	O
day	O
colloquium	O
in	O
spring	O
talk	O
at	O
cu	O
zoology	O
2013	O
5.	O
attend	O
ugc	O
sponsor	O
national	O
level	O
seminar	O
on	O
rediscover	O
100	O
year	O
of	O
journey	O
on	O
the	O
field	O
of	O
immunology	O
present	O
status	O
of	O
immunological	O
research	O
in	O
india	O
https://www.indeed.com/r/moumita-mitra/d63c4dc9837860db?isid=rex-download&ikw=download-top&co=in	O
education	O
engineering	B-Degree
west	B-Degree
bengal	I-Degree
state	I-Degree
2015	O
m.sc	B-Degree
in	I-Degree
biology	I-Degree
ballygunge	B-College Name
science	I-College Name
college	I-College Name
kolkata	O
west	O
bengal	O
2014	O
b.sc	B-Degree
in	O
west	B-Degree
bengal	I-Degree
state	I-Degree
barrackpore	B-College Name
rastraguru	I-College Name
surendranath	I-College Name
college	I-College Name
barakpur	O
west	O
bengal	O
2012	O
army	B-College Name
public	I-College Name
school	I-College Name
barakpur	O
west	O
bengal	O
2009	O
c.b.s.e	B-Degree
st.	B-College Name
paul's	I-College Name
academy	I-College Name
patna	O
bihar	O
1978	O
to	O
2007	O
board	O
university	O
skill	O
excel	B-Skills
less	I-Skills
than	I-Skills
1	I-Skills
year	I-Skills
outlook	I-Skills
less	I-Skills
than	I-Skills
1	I-Skills
year	I-Skills
powerpoint	I-Skills
less	I-Skills
than	I-Skills
1	I-Skills
year	I-Skills
word	I-Skills
less	I-Skills
than	I-Skills
1	I-Skills
year	I-Skills
additional	O
information	O
skill	O
computer	B-Skills
proficient	I-Skills
in	I-Skills
window	I-Skills
word	I-Skills
excel	I-Skills
outlook	I-Skills
powerpoint	I-Skills
language	I-Skills
fluent	I-Skills
in	I-Skills
verbal	I-Skills
and	I-Skills
write	I-Skills
english	I-Skills
hindi	I-Skills
and	I-Skills
bengali	I-Skills

suman	B-Name
biswas	I-Name
sap	B-Designation
ui5	I-Designation
lead	I-Designation
native	I-Designation
hana	I-Designation
developer	I-Designation
royal	B-Companies worked at
dutch	I-Companies worked at
shell	I-Companies worked at
bengaluru	O
karnataka	O
email	O
me	O
on	O
indeed	O
indeed.com/r/suman-biswas/63db95fe3ae14910	B-Email Address
willing	O
to	O
relocate	O
to	O
toronto	O
on	O
work	O
experience	O
software	B-Designation
engineer	I-Designation
shell	B-Companies worked at
bangalore	O
karnataka	O
march	O
2016	O
to	O
present	O
sap	O
ui5	O
lead	O
native	O
hana	O
developer	O
technical	O
leader	O
of	O
frontend	O
team	O
5	O
team	O
member	O
for	O
sap	O
ui5	O
fiori	O
odata	O
xsjs	O
since	O
2016.	O
successfully	O
deliver	O
seven	O
end	O
to	O
end	O
development	O
project	O
crv	O
crd	O
prelude	O
charon	O
ctt	O
gpd	O
aif	O
analyse	O
business	O
requirement	O
develop	O
solution	O
prepare	O
prototype	O
security	O
model	O
application	O
architecture	O
effort	O
estimation	O
and	O
involve	O
in	O
development	O
delivery	O
project	O
to	O
expose	O
on	O
hana	O
box	O
datum	O
to	O
outside	O
world	O
via	O
hcp	O
connectivity	O
for	O
mobile	O
application	O
requirement	O
analysis	O
plan	O
design	O
and	O
